timestamp,device_id,temperature,voltage,cno,pseudorange_res,timing_drift,hours_since_maint,solar_activity,integrity_risk,rul
276.000,6,49.479,4.741,41.638,1.759,7.785,0.000,54.162,0,823.630
277.000,6,44.558,4.981,41.565,2.202,4.122,0.000,42.792,0,1043.575
278.000,6,36.787,5.020,39.246,2.596,4.547,10.334,62.972,1,851.195
279.000,6,51.969,4.943,44.686,1.847,7.981,0.000,75.736,0,861.848
280.000,6,45.802,5.159,46.103,1.654,6.475,0.000,66.292,0,1161.463
281.000,6,51.420,5.147,40.103,2.517,5.663,0.000,72.463,0,909.660
282.000,6,49.707,4.760,38.529,2.240,9.854,0.000,77.650,0,946.150
283.000,6,42.796,4.814,41.226,1.943,7.639,0.000,29.717,1,940.598
284.000,6,48.012,4.852,39.602,2.493,4.170,0.000,32.935,0,864.447
285.000,6,49.637,5.131,45.325,2.765,3.731,126.245,32.081,0,931.707
286.000,6,45.872,5.138,48.945,2.056,4.840,117.495,27.617,0,812.964
287.000,6,54.960,4.854,38.760,1.830,5.416,0.000,69.938,0,906.925
288.000,6,46.423,5.142,42.221,2.107,7.447,1.196,14.034,1,759.376
289.000,6,45.284,4.968,39.366,2.572,9.421,0.000,29.689,0,774.805
290.000,6,43.900,4.997,43.226,1.645,7.220,0.000,63.909,1,959.383
291.000,6,49.343,5.108,44.883,1.858,5.331,82.513,59.245,0,1181.926
292.000,6,45.726,5.106,39.187,2.958,4.911,0.000,28.633,1,1055.146
293.000,6,49.564,5.170,43.640,2.123,3.854,36.856,19.002,0,1057.338
294.000,6,55.061,4.965,42.230,2.467,4.652,0.000,62.660,1,745.402
295.000,6,40.528,5.061,42.116,2.335,6.962,0.000,75.653,0,866.529
296.000,6,48.252,4.801,41.505,2.116,7.623,0.000,69.841,0,977.073
297.000,6,47.926,4.971,44.816,2.176,3.395,0.000,15.884,0,1195.328
298.000,6,40.883,4.956,41.196,1.622,6.500,47.262,35.992,0,820.528
299.000,6,45.793,5.187,39.215,1.615,5.765,0.000,79.137,0,1040.597
300.000,6,40.830,5.080,41.090,3.411,3.779,0.000,20.554,0,871.231
301.000,6,40.763,4.971,42.657,1.976,5.191,0.000,56.143,0,773.144
302.000,6,42.037,5.214,39.527,3.137,5.044,0.000,55.146,1,828.864
303.000,6,47.757,4.961,42.895,1.902,9.740,0.000,65.480,0,708.692
304.000,6,46.439,5.237,42.034,4.046,5.096,0.000,26.396,1,760.372
305.000,6,44.291,5.047,41.004,1.853,6.883,0.000,11.688,0,837.429
306.000,6,41.078,5.128,43.771,1.834,5.502,0.000,11.511,1,710.271
307.000,6,43.051,4.933,41.536,4.660,5.412,147.696,23.055,1,626.626
308.000,6,40.583,5.042,36.838,1.881,5.508,0.000,72.671,0,783.199
309.000,6,55.236,5.126,39.372,2.120,4.215,0.000,61.968,1,1210.804
310.000,6,50.008,4.963,38.560,2.684,5.165,0.000,60.607,0,910.223
311.000,6,41.497,4.611,42.243,2.091,6.056,0.000,31.844,0,679.560
312.000,6,38.557,5.073,39.400,1.955,9.809,0.000,38.371,0,564.300
313.000,6,40.792,4.889,43.313,2.846,5.991,0.000,13.935,1,931.430
314.000,6,45.254,4.855,42.732,2.843,6.738,0.000,48.810,0,801.179
315.000,6,43.322,4.810,42.534,1.840,6.749,0.000,59.321,0,927.612
316.000,6,42.316,5.010,47.206,2.424,3.290,52.988,75.005,0,1046.437
317.000,6,36.304,4.999,40.245,1.695,5.340,0.000,50.713,0,972.701
318.000,6,42.584,5.143,41.223,2.283,8.255,0.000,57.141,1,945.056
319.000,6,52.184,4.977,39.525,2.484,6.022,0.000,11.695,0,1098.504
320.000,6,42.743,5.049,39.047,2.184,4.984,107.540,24.821,0,989.527
321.000,6,52.083,5.003,45.932,2.635,6.163,0.000,24.777,0,1252.668
322.000,6,45.820,5.027,43.023,2.484,7.147,0.000,11.430,0,859.276
323.000,6,37.535,4.951,41.039,2.516,7.685,0.000,33.180,0,807.089
324.000,6,49.074,4.970,40.634,1.713,8.790,0.000,44.087,0,917.131
325.000,6,40.411,5.009,41.043,2.217,8.102,0.000,10.851,1,894.561
326.000,6,41.948,4.840,40.586,1.932,5.901,108.389,13.294,1,747.924
327.000,6,46.134,5.285,44.658,2.907,5.281,0.000,78.835,0,789.304
328.000,6,48.169,4.995,36.754,2.207,6.418,0.000,27.567,0,828.976
329.000,6,44.211,5.107,37.121,3.233,5.081,129.384,61.213,0,629.203
330.000,6,50.009,5.015,40.930,1.954,4.518,0.000,60.089,0,580.009
331.000,6,46.249,4.948,38.610,2.807,6.632,0.000,15.517,0,915.989
332.000,6,46.159,4.883,40.485,2.196,5.741,66.570,10.731,0,1064.997
333.000,6,44.512,5.280,45.372,2.539,7.322,0.000,54.798,1,1257.112
334.000,6,42.091,5.068,44.244,1.898,7.476,158.771,62.413,0,533.533
335.000,6,42.352,4.788,43.049,2.444,5.233,27.265,72.605,0,861.127
336.000,6,46.166,5.041,41.583,1.886,6.250,175.828,64.938,0,830.355
337.000,6,39.939,5.208,44.331,1.990,6.060,0.000,78.258,1,784.100
338.000,6,39.146,4.836,38.285,1.717,6.697,0.000,10.485,1,676.840
339.000,6,49.178,5.339,38.640,1.979,3.994,0.000,30.578,0,937.804
340.000,6,42.526,4.960,40.992,1.793,6.709,0.000,27.414,0,998.933
341.000,6,43.455,5.028,38.751,3.510,9.270,0.000,41.446,0,722.501
342.000,6,49.969,4.943,42.568,2.349,4.478,81.017,71.031,0,1008.158
343.000,6,39.312,5.209,39.863,2.230,3.989,0.000,71.298,0,757.584
344.000,6,46.398,4.848,41.700,1.874,6.271,0.000,21.982,0,687.192
345.000,6,47.816,5.180,45.148,3.361,8.456,0.000,73.458,0,667.095
346.000,6,44.024,4.802,40.490,2.943,9.188,84.580,48.783,1,687.996
347.000,6,47.237,4.943,39.301,3.061,5.998,0.000,45.898,1,968.045
348.000,6,40.564,4.851,43.066,3.432,8.151,50.714,68.974,1,822.064
349.000,6,44.272,5.166,40.459,2.585,4.406,0.000,14.368,1,791.494
350.000,6,50.341,5.292,42.291,4.081,5.949,0.000,75.494,0,759.210
351.000,6,49.508,4.967,40.955,3.127,6.991,179.521,78.768,1,956.201
352.000,6,47.394,4.988,43.857,2.869,5.815,0.000,16.396,0,693.475
353.000,6,40.553,4.888,41.494,2.815,5.837,0.000,42.093,1,630.375
354.000,6,46.539,4.874,42.743,2.143,7.057,0.000,53.374,0,641.618
355.000,6,53.754,5.069,41.497,1.767,5.439,1.203,14.308,0,836.949
356.000,6,55.190,4.751,38.137,1.859,6.194,58.759,12.480,1,915.776
357.000,6,43.423,5.188,44.054,2.404,7.620,0.000,64.140,0,754.308
358.000,6,56.237,4.925,39.505,3.043,5.858,192.133,58.968,1,780.255
359.000,6,54.578,4.848,43.298,3.011,7.999,0.000,57.966,1,1059.122
360.000,6,49.220,5.283,41.760,2.755,6.931,0.000,79.095,1,780.597
361.000,6,39.912,4.922,39.760,2.676,4.090,210.234,62.035,0,979.038
362.000,6,51.893,5.091,42.629,2.078,5.823,0.000,59.668,0,629.766
363.000,6,52.900,5.047,42.271,2.679,8.526,129.110,33.299,1,1164.162
364.000,6,48.982,5.014,43.429,2.206,6.180,209.338,13.516,0,771.250
365.000,6,36.276,5.237,41.769,1.876,5.081,145.339,77.093,1,754.476
366.000,6,52.163,4.716,48.776,2.631,6.776,0.000,57.975,1,639.463
367.000,6,54.583,4.993,40.553,2.048,5.496,0.000,44.700,0,910.068
368.000,6,39.945,4.860,42.142,2.393,7.552,0.000,46.335,0,878.501
369.000,6,51.756,5.021,42.077,2.731,5.412,0.000,28.037,0,649.389
370.000,6,52.193,5.014,40.700,2.752,5.770,0.000,23.232,0,656.120
371.000,6,46.353,5.148,39.956,2.130,4.423,123.371,48.614,0,930.856
372.000,6,41.625,4.872,44.573,2.330,3.991,55.454,52.687,0,724.211
373.000,6,51.028,5.255,36.070,2.621,6.734,0.000,61.786,1,1114.489
374.000,6,55.410,4.952,43.505,2.607,7.225,0.000,79.522,0,1040.047
375.000,6,42.993,4.887,43.468,2.009,8.696,168.993,78.465,0,758.949
376.000,6,50.112,5.086,46.818,2.681,6.010,0.000,74.801,0,826.303
377.000,6,43.702,5.217,46.100,3.471,2.970,24.185,19.366,1,706.201
378.000,6,42.384,4.801,41.795,2.235,10.083,0.000,50.414,0,590.292
379.000,6,43.143,5.385,39.441,2.555,6.913,157.899,57.438,0,634.954
380.000,6,44.809,5.170,44.953,3.569,3.832,0.000,27.550,1,826.369
381.000,6,46.687,4.923,42.441,3.227,6.923,76.571,57.858,1,588.444
382.000,6,43.056,5.126,38.366,2.314,3.820,66.866,23.154,1,815.318
383.000,6,44.081,4.980,42.994,3.229,7.913,0.000,27.665,1,715.249
384.000,6,48.481,5.095,41.097,1.900,2.094,0.000,43.549,0,854.170
385.000,6,49.345,5.099,42.525,1.957,6.740,0.000,49.258,0,1010.467
386.000,6,41.893,5.047,39.608,2.237,3.792,59.926,74.177,0,950.263
387.000,6,41.329,4.880,37.310,2.161,4.593,0.000,27.707,0,973.212
388.000,6,34.685,4.768,36.727,2.171,6.739,229.592,18.717,1,861.985
389.000,6,49.212,4.987,42.001,2.490,5.316,0.000,40.658,1,833.920
390.000,6,37.185,4.671,47.204,3.001,5.243,56.592,49.935,0,1171.794
391.000,6,51.500,5.064,42.817,2.123,5.915,0.000,17.244,0,1034.485
392.000,6,39.867,5.165,42.509,3.071,8.874,0.000,18.086,1,1054.410
393.000,6,46.948,4.971,43.743,2.741,8.249,180.228,21.100,0,744.027
394.000,6,51.483,5.208,39.500,2.892,4.795,211.588,40.879,0,419.713
395.000,6,33.628,5.126,40.160,3.438,9.005,0.000,36.945,0,1104.670
396.000,6,45.357,5.048,43.621,2.930,8.411,80.706,30.860,0,721.526
397.000,6,46.719,5.132,37.773,1.911,5.505,35.117,29.849,0,946.753
398.000,6,45.894,4.883,41.138,3.869,5.415,0.000,17.010,1,878.406
399.000,6,39.603,5.440,41.334,2.004,5.993,0.000,17.740,0,956.284
400.000,6,48.718,5.031,49.220,2.742,6.451,0.000,51.581,0,739.400
401.000,6,40.699,5.133,36.386,2.286,7.157,0.000,53.539,0,762.842
402.000,6,46.036,5.084,43.199,3.394,5.242,150.361,76.464,1,1106.763
403.000,6,47.523,4.813,42.985,3.323,7.762,0.000,75.219,0,1105.921
404.000,6,55.475,4.889,40.803,2.181,8.009,97.229,17.796,0,888.085
405.000,6,44.197,4.760,40.141,2.707,7.325,0.000,14.543,1,888.074
406.000,6,44.040,5.205,39.611,1.951,5.987,113.286,51.306,1,844.244
407.000,6,54.885,5.122,41.816,1.981,6.153,10.213,74.893,1,887.869
408.000,6,50.863,5.099,44.766,2.072,5.928,186.403,68.443,0,696.018
409.000,6,49.534,4.975,39.943,3.031,4.608,0.000,37.579,0,555.479
410.000,6,43.395,5.299,43.555,2.148,5.860,0.000,66.583,1,1014.211
411.000,6,46.810,5.004,41.433,3.217,8.601,0.000,18.389,0,1014.739
412.000,6,45.145,5.141,41.947,2.876,8.267,0.000,48.918,0,842.204
413.000,6,43.164,4.982,43.678,3.407,8.413,151.098,10.533,0,845.510
414.000,6,51.152,5.192,40.545,2.956,9.580,0.000,66.165,0,584.972
415.000,6,41.700,5.188,39.097,3.481,6.735,0.000,53.457,0,521.169
416.000,6,51.844,4.960,39.473,2.936,8.131,119.083,26.399,0,869.960
417.000,6,55.152,4.988,43.453,4.310,7.786,0.000,70.706,0,647.118
418.000,6,41.744,4.876,38.304,2.265,8.649,150.809,36.750,0,722.148
419.000,6,42.880,5.118,40.169,2.671,5.419,202.993,34.282,0,975.315
420.000,6,44.129,4.895,44.080,3.586,6.908,117.641,48.542,1,820.408
421.000,6,44.819,5.177,39.338,3.652,5.863,31.048,53.416,0,907.736
422.000,6,45.994,4.979,46.107,1.973,4.876,0.000,77.937,0,923.424
423.000,6,42.087,4.791,37.674,2.397,8.461,0.000,24.101,0,529.165
424.000,6,44.765,5.229,42.139,2.694,5.922,149.646,23.486,1,589.553
425.000,6,41.872,4.806,40.672,2.399,5.601,112.723,21.705,0,652.650
426.000,6,43.977,4.961,42.335,2.363,8.830,0.000,24.640,1,953.570
427.000,6,36.170,5.010,41.233,2.477,7.205,0.000,29.382,0,752.330
428.000,6,46.176,5.012,38.789,2.564,7.037,84.345,13.323,0,999.467
429.000,6,53.379,4.862,40.739,2.958,3.900,103.178,15.825,0,735.552
430.000,6,36.926,4.985,37.691,2.377,8.067,227.546,68.875,0,1123.433
431.000,6,53.584,4.948,38.928,2.507,5.510,208.523,59.623,0,951.138
432.000,6,43.694,4.827,39.454,2.109,5.790,222.608,15.402,1,607.170
433.000,6,39.190,4.931,39.689,2.772,7.646,0.000,43.329,1,670.556
434.000,6,49.225,4.861,38.063,2.767,3.604,158.626,68.918,0,1014.165
435.000,6,39.287,4.784,39.596,3.479,5.712,0.000,77.616,1,520.532
436.000,6,45.091,4.960,36.487,2.502,7.843,0.000,59.322,1,799.809
437.000,6,36.351,4.950,45.605,3.031,7.373,275.828,33.309,0,636.457
438.000,6,48.022,4.942,43.697,2.629,7.238,0.000,23.350,0,1149.583
439.000,6,44.426,5.071,43.522,2.059,8.137,161.422,22.154,0,724.160
440.000,6,44.697,4.961,40.767,2.384,7.843,230.934,69.803,0,600.632
441.000,6,43.540,4.928,41.557,2.561,6.773,0.000,38.760,0,840.697
442.000,6,37.628,4.856,40.336,2.697,5.952,185.329,44.200,0,799.935
443.000,6,52.218,5.191,42.557,3.588,6.374,0.000,38.372,0,671.495
444.000,6,46.098,4.940,43.875,3.041,8.587,79.227,57.468,1,887.316
445.000,6,44.295,5.027,42.382,2.235,9.140,0.000,77.698,0,845.776
446.000,6,46.920,5.218,40.180,2.811,6.642,115.534,13.632,1,757.628
447.000,6,38.069,4.900,38.577,4.749,6.361,0.000,53.590,1,778.451
448.000,6,62.999,4.973,42.633,2.334,6.794,76.575,44.069,1,799.975
449.000,6,42.444,5.246,37.453,2.956,8.865,0.000,19.909,1,741.554
450.000,6,37.158,5.059,39.714,2.134,6.358,0.000,74.331,0,942.809
451.000,6,49.885,4.939,38.075,3.525,6.411,270.739,53.767,0,646.744
452.000,6,42.847,5.035,42.807,2.185,8.109,283.829,62.493,0,944.374
453.000,6,49.116,5.071,39.167,2.326,5.958,0.000,64.146,0,1059.910
454.000,6,47.741,4.884,43.127,2.487,5.386,50.452,10.154,0,894.223
455.000,6,39.595,4.733,40.519,2.103,9.225,46.048,68.056,1,948.055
456.000,6,30.972,4.935,37.573,2.633,6.185,78.566,78.113,0,1018.358
457.000,6,44.082,5.189,42.434,2.382,5.283,254.996,35.200,0,698.079
458.000,6,48.889,4.769,40.112,2.961,7.415,116.433,79.453,0,813.192
459.000,6,48.480,4.844,41.471,2.615,5.204,49.889,69.015,0,928.362
460.000,6,43.242,4.799,40.844,2.289,7.545,257.226,42.050,0,780.383
461.000,6,44.568,4.944,39.817,2.968,6.919,188.148,57.479,0,936.812
462.000,6,47.910,4.703,42.771,2.859,7.121,88.178,55.857,0,663.358
463.000,6,34.309,5.141,36.619,2.577,8.721,100.565,66.761,0,469.955
464.000,6,53.560,4.964,38.443,2.551,6.675,146.811,58.786,0,835.765
465.000,6,41.044,5.008,38.315,4.204,9.057,275.095,22.553,0,733.153
466.000,6,45.733,5.022,44.824,2.721,4.306,121.297,59.094,0,814.085
467.000,6,36.702,4.684,43.603,2.336,5.450,57.212,14.672,1,960.541
468.000,6,44.081,5.100,37.523,2.799,6.546,0.000,25.477,0,901.352
469.000,6,48.913,4.890,42.959,2.664,8.230,0.000,27.264,0,911.727
470.000,6,42.245,4.986,43.747,2.183,6.088,148.990,73.314,0,916.206
471.000,6,42.437,4.905,39.629,2.382,4.804,0.000,11.914,0,718.482
472.000,6,46.611,4.946,42.291,3.502,9.529,254.513,69.279,1,709.663
473.000,6,38.937,5.144,42.346,3.337,6.446,0.000,47.342,1,773.556
474.000,6,42.058,4.946,41.015,3.074,5.355,0.000,57.800,0,667.418
475.000,6,44.779,5.257,41.623,2.540,6.833,52.044,79.685,0,733.240
476.000,6,49.626,4.749,41.663,3.862,8.864,31.613,35.830,1,828.483
477.000,6,41.008,5.011,39.057,2.442,4.698,295.061,27.432,0,709.008
478.000,6,55.187,5.164,35.134,2.361,6.377,0.000,57.903,1,705.822
479.000,6,40.044,4.980,39.205,2.166,6.494,0.000,34.492,0,777.233
480.000,6,53.462,4.707,37.052,3.760,5.555,68.541,58.785,0,596.552
481.000,6,47.203,4.974,36.050,2.867,6.353,0.000,29.509,0,899.555
482.000,6,46.714,4.872,36.843,2.573,8.065,281.449,40.987,0,691.400
483.000,6,51.229,5.013,43.371,2.921,6.700,0.000,48.585,0,696.612
484.000,6,45.038,5.096,41.714,3.478,5.859,0.000,38.758,0,841.617
485.000,6,46.678,4.965,41.988,3.575,6.053,324.863,38.123,0,1119.077
486.000,6,39.787,4.849,37.338,3.530,7.517,0.000,40.039,1,748.621
487.000,6,48.693,4.942,39.082,2.849,7.503,224.042,36.652,0,1102.778
488.000,6,46.981,5.330,34.721,2.423,7.380,0.000,12.577,1,764.402
489.000,6,51.642,4.942,40.333,3.124,4.619,158.934,41.699,1,818.764
490.000,6,40.321,5.229,40.136,2.572,6.512,297.801,52.183,0,917.044
491.000,6,49.767,5.000,41.291,2.377,8.599,0.000,70.542,0,675.694
492.000,6,43.970,4.807,41.124,2.671,8.300,41.576,16.959,1,903.475
493.000,6,53.482,5.294,40.645,2.710,9.194,199.280,27.286,0,616.005
494.000,6,45.951,5.036,42.150,4.139,4.387,0.000,58.156,1,417.398
495.000,6,41.574,4.912,39.518,2.368,7.933,75.568,47.707,0,818.054
496.000,6,44.087,4.850,39.352,4.199,7.124,81.888,19.313,0,581.033
497.000,6,41.247,5.294,39.333,3.005,8.595,241.824,45.862,0,673.982
498.000,6,45.925,5.062,43.517,3.196,6.594,0.000,45.847,0,696.634
499.000,6,41.731,4.934,40.188,2.521,5.304,0.000,61.858,0,915.624
500.000,6,39.510,5.265,37.427,2.588,6.341,173.659,56.658,0,595.391
501.000,6,45.039,4.932,39.911,3.660,6.766,0.000,34.168,0,830.496
502.000,6,34.354,5.188,39.121,2.832,6.181,0.000,35.365,0,808.803
503.000,6,42.267,4.834,39.573,3.609,5.125,0.000,44.781,0,594.890
504.000,6,45.462,4.851,41.283,3.338,5.421,216.635,42.985,0,868.811
505.000,6,48.525,4.861,39.518,2.913,7.165,0.000,61.399,1,700.097
506.000,6,39.193,4.833,39.415,3.442,4.439,353.213,38.467,1,717.829
507.000,6,51.029,5.289,39.003,2.654,4.953,105.953,51.353,0,606.302
508.000,6,54.287,4.778,40.749,2.986,8.461,58.552,73.716,0,614.131
509.000,6,46.042,5.003,37.356,2.610,7.644,110.273,14.249,0,648.772
510.000,6,48.259,5.020,42.370,3.851,5.586,0.000,62.467,0,901.819
511.000,6,41.341,4.856,40.261,2.985,6.802,256.574,60.733,1,767.285
512.000,6,52.867,5.136,36.755,2.887,6.292,168.348,13.942,0,918.890
513.000,6,44.654,4.914,34.219,3.798,6.296,112.589,44.958,0,717.768
514.000,6,35.754,5.289,36.905,3.483,4.778,174.372,46.265,1,496.426
515.000,6,40.582,5.143,42.322,3.609,5.723,200.259,52.279,1,565.941
516.000,6,46.075,5.187,40.006,3.457,5.908,261.079,46.109,0,809.361
517.000,6,42.897,5.001,44.430,2.558,6.926,0.000,21.850,0,678.536
518.000,6,56.538,5.156,40.737,3.722,5.821,186.865,72.160,1,440.506
519.000,6,39.994,4.946,40.127,3.102,6.588,29.130,49.336,0,1021.642
520.000,6,48.104,4.769,41.659,3.591,7.573,279.928,65.903,0,580.632
521.000,6,44.794,4.782,41.264,3.151,7.106,78.497,46.099,0,727.716
522.000,6,44.879,5.061,38.716,3.016,5.519,59.384,47.101,0,919.042
523.000,6,42.614,4.917,38.666,2.652,5.592,176.626,49.420,0,918.147
524.000,6,44.566,4.920,39.248,2.768,7.578,101.213,31.578,0,867.125
525.000,6,45.177,5.215,41.659,2.474,6.142,99.791,36.656,0,698.037
526.000,6,45.750,4.945,39.843,3.578,5.486,120.321,63.785,0,918.142
527.000,6,43.704,5.238,44.677,3.746,6.742,69.954,69.824,1,924.579
528.000,6,35.810,4.923,32.561,3.870,6.795,201.479,32.680,1,730.637
529.000,6,47.869,5.207,37.839,2.528,8.754,0.000,25.714,0,657.612
530.000,6,54.392,5.319,45.014,3.250,6.820,247.682,34.455,0,415.653
531.000,6,53.840,5.029,41.208,2.340,7.693,67.617,31.753,0,603.714
532.000,6,45.483,5.210,40.924,2.577,3.415,0.000,61.849,0,588.977
533.000,6,49.233,4.961,38.477,2.508,5.272,297.101,24.546,0,863.663
534.000,6,52.101,4.956,37.936,2.376,4.693,3.807,40.811,0,1066.672
535.000,6,41.875,4.963,37.694,2.945,5.359,297.176,77.974,0,883.312
536.000,6,43.468,5.089,40.670,3.018,7.570,0.000,31.801,1,659.242
537.000,6,46.630,5.045,44.582,2.671,6.837,0.000,66.462,1,699.124
538.000,6,44.663,4.866,38.595,2.750,5.517,0.000,44.332,1,690.456
539.000,6,45.197,4.994,42.064,3.365,6.104,0.000,10.816,0,551.213
540.000,6,39.661,4.964,45.571,2.873,8.317,209.501,19.290,1,574.472
541.000,6,47.248,5.010,42.246,2.562,5.123,0.000,73.165,0,695.918
542.000,6,48.016,4.765,36.868,3.647,7.611,247.143,77.503,1,720.224
543.000,6,50.152,4.872,41.160,4.064,6.173,40.206,48.756,0,733.448
544.000,6,38.883,5.000,41.148,3.079,7.343,318.788,21.076,0,605.130
545.000,6,39.256,4.633,38.574,3.308,6.100,0.000,22.275,1,778.975
546.000,6,33.084,5.028,39.079,2.876,5.921,105.975,67.374,0,686.666
547.000,6,43.107,4.876,40.804,4.153,7.021,161.462,34.512,0,574.539
548.000,6,48.657,4.765,40.905,3.875,5.795,0.000,32.710,1,922.158
549.000,6,45.664,4.948,38.788,4.307,4.728,204.075,28.042,0,562.345
550.000,6,42.055,5.128,35.784,2.982,7.646,0.000,69.649,1,517.352
551.000,6,58.582,5.237,40.016,4.332,9.351,353.671,78.017,0,450.196
552.000,6,50.891,4.919,40.676,3.926,9.472,87.089,22.202,0,426.169
553.000,6,43.595,5.118,40.429,3.610,6.263,0.000,70.927,1,735.259
554.000,6,44.052,5.126,41.499,3.178,7.656,254.581,63.427,0,488.727
555.000,6,42.411,4.980,37.801,3.804,7.260,2.773,50.088,1,743.283
556.000,6,49.095,4.642,41.850,3.044,7.967,134.621,61.588,0,817.737
557.000,6,54.071,4.940,39.857,2.554,7.918,124.670,32.650,1,1099.179
558.000,6,49.117,4.895,42.177,3.263,7.765,0.000,74.026,0,905.892
559.000,6,57.260,4.993,41.623,2.696,8.126,226.868,13.043,0,663.736
560.000,6,42.388,4.965,41.747,2.990,5.215,10.968,53.054,1,601.183
561.000,6,49.627,4.939,47.323,2.448,6.888,354.025,24.396,0,877.831
562.000,6,39.998,4.913,39.088,4.573,8.222,260.829,12.478,0,768.524
563.000,6,47.591,5.156,40.773,3.489,4.841,81.165,17.994,1,694.953
564.000,6,49.553,5.209,40.288,4.070,5.878,16.028,66.409,0,601.455
565.000,6,35.242,5.108,35.534,2.729,6.890,106.015,66.725,1,445.266
566.000,6,45.050,4.975,39.181,3.450,7.077,244.796,49.040,0,632.825
567.000,6,45.919,5.149,35.712,2.723,6.130,133.380,31.961,0,876.544
568.000,6,42.951,5.145,42.346,2.898,5.131,397.220,57.681,0,628.505
569.000,6,44.533,4.995,36.903,2.706,6.330,204.111,70.021,0,691.687
570.000,6,40.123,4.845,41.285,3.152,5.987,0.000,31.977,0,648.858
571.000,6,34.410,4.869,40.911,3.134,4.873,275.318,57.520,1,1032.713
572.000,6,46.313,5.008,43.604,2.438,4.497,309.867,24.683,1,515.379
573.000,6,42.056,5.130,37.020,2.622,6.493,136.295,70.318,0,903.027
574.000,6,42.263,4.897,42.951,2.646,5.810,273.437,25.583,0,835.529
575.000,6,58.173,5.171,38.011,2.821,6.549,244.113,29.627,0,808.739
576.000,6,47.086,5.031,36.966,2.905,8.689,144.957,75.576,1,909.079
577.000,6,44.662,4.848,38.977,2.832,7.523,28.141,17.219,0,630.448
578.000,6,46.009,4.925,38.202,2.716,4.651,6.736,34.127,0,872.260
579.000,6,50.366,5.036,42.476,3.246,8.814,348.407,36.232,0,597.297
580.000,6,46.791,5.330,38.516,2.625,8.393,0.000,70.400,0,951.461
581.000,6,45.512,4.941,35.526,3.313,5.524,420.756,71.449,0,725.516
582.000,6,47.256,4.778,41.592,2.728,7.275,31.771,76.540,1,692.692
583.000,6,49.123,4.865,35.535,3.277,8.235,52.139,49.028,1,454.127
584.000,6,52.030,4.853,39.324,3.692,5.770,0.000,51.403,1,686.091
585.000,6,43.001,4.887,36.613,2.990,5.426,380.233,22.648,0,1190.378
586.000,6,49.090,5.046,40.046,2.480,7.039,0.000,29.410,0,755.328
587.000,6,48.008,5.016,40.175,2.789,8.449,119.856,10.569,0,934.061
588.000,6,41.891,4.861,39.869,2.498,5.279,126.548,27.685,0,707.607
589.000,6,42.223,4.815,37.702,4.382,6.276,74.001,11.119,1,678.238
590.000,6,43.885,5.199,39.508,2.899,7.204,297.982,53.640,0,782.149
591.000,6,41.312,5.094,41.806,4.276,5.601,389.238,21.887,1,1071.637
592.000,6,47.103,5.176,37.934,3.198,5.838,226.511,78.958,0,797.134
593.000,6,44.302,5.125,36.584,2.616,7.363,270.993,60.842,1,914.340
594.000,6,46.038,5.067,33.039,4.740,4.455,302.914,34.580,1,765.642
595.000,6,51.397,5.037,37.493,3.411,10.552,210.061,63.864,0,840.327
596.000,6,41.627,4.888,42.220,2.653,7.422,300.940,75.446,1,888.339
597.000,6,44.305,4.917,36.736,4.086,8.111,388.832,65.602,1,484.644
598.000,6,44.227,5.018,38.477,2.836,8.044,318.831,47.712,0,735.504
599.000,6,49.855,4.593,37.913,4.333,5.788,62.445,56.124,1,912.519
600.000,6,44.424,4.848,38.967,3.252,7.154,277.958,12.542,0,1000.013
601.000,6,45.865,4.904,42.317,3.172,7.932,116.511,13.809,0,546.424
602.000,6,42.829,5.268,33.739,3.058,8.341,138.442,78.402,1,643.027
603.000,6,47.618,4.964,32.981,3.022,6.459,9.806,43.566,1,521.618
604.000,6,42.906,4.912,40.703,3.522,4.763,162.050,13.871,1,983.685
605.000,6,46.200,4.882,35.768,4.367,7.254,22.790,59.911,0,493.510
606.000,6,44.341,5.039,38.206,2.672,7.399,0.000,10.759,0,784.118
607.000,6,48.226,5.067,39.883,3.213,5.396,64.194,15.027,0,673.412
608.000,6,41.779,4.863,33.143,4.275,6.556,83.541,65.220,1,279.662
609.000,6,51.112,4.972,35.729,2.541,8.116,0.000,63.195,0,791.678
610.000,6,36.266,4.813,41.868,3.180,8.962,318.545,25.747,1,544.094
611.000,6,48.157,4.921,35.566,2.761,7.390,393.530,46.352,1,486.153
612.000,6,41.244,5.145,40.347,3.152,8.628,0.000,10.583,0,766.197
613.000,6,43.622,4.824,39.270,2.928,8.102,238.025,28.574,1,708.364
614.000,6,50.857,5.080,35.284,3.054,6.573,175.627,12.683,1,760.415
615.000,6,47.467,4.773,42.340,2.733,8.196,190.387,44.500,0,811.733
616.000,6,45.646,5.061,36.049,3.656,5.910,363.427,27.224,1,532.723
617.000,6,37.638,5.019,39.201,5.334,6.362,359.409,45.105,0,600.617
618.000,6,56.258,5.032,41.477,4.396,8.550,31.817,72.687,1,567.508
619.000,6,47.442,5.182,41.263,2.854,5.654,0.000,17.445,1,513.458
620.000,6,50.300,4.807,39.696,4.817,5.421,0.000,75.417,0,718.632
621.000,6,45.026,5.272,38.588,3.687,8.875,0.295,11.143,1,614.049
622.000,6,29.494,4.893,38.538,4.028,9.708,0.000,50.664,0,915.419
